game_id,Platform,g_company,game_n,genre,rating,release_date,price
1002200,windows,Marginal act,Vasilis,Adventure,8,2019-04-15,6.19
880780,windows,Nikita "Ghost_RUS",Vatnik Simulator - A Russian Patriot Game,Casual,4.545454545,2018-06-21,0.79
299170,windows,Gogii Games,Vault Cracker,Adventure,3.870967742,2014-05-15,3.99
656180,windows,Virtual Top,VAULT OF HONOR,Action,3.488372093,2017-07-14,3.99
662500,windows,Martin Simeth,Vault Resort,Adventure,5,2017-08-11,4.79
1051810,windows,KishMish Games,VCB: Why City 4k,Action,7.727272727,2019-04-19,3.99
555830,windows,Sachonski,Vecitas,Action,4.705882353,2017-04-12,5.59
590770,windows,@YearOfTheBob,Vectonic,Action,7.142857143,2017-02-14,0.0
346460,windows,Red River Studio,Vector 36,Action,7.989417989,2017-01-25,19.49
425860,windows,Wizbyte Games,Vector Assault,Action,5.555555556,2015-12-10,3.99
813260,windows,Burning Nebula Studios,Vector Born,Action,10,2018-04-07,0.79
419090,windows,OMNIDREAM CREATIONS,Vector Strain,Action,8.181818182,2015-12-09,3.99
242130,windows,TimeSymmetry,Vector Thrust,Action,5.299003322,2015-07-02,18.99
751480,windows,David Mulder,Vector Velocity,Action,7.142857143,2017-11-23,2.89
773870,windows,Sol Bot Studios,Vector\'s Adventures,Action,10,2018-06-01,2.09
712870,windows,IndigoBlue Game Studio,Vectorium,Action,8.039215686,2018-05-02,3.99
600350,windows,Red Iron Labs,VectorWars VR,Action,6,2017-05-01,2.09
629410,windows,Fizzure Entertainment,VectorWave,Action,9.411764706,2017-11-16,3.99
405530,windows,Some-Fish,Veer,Indie,9.393939394,2016-04-13,1.99
494850,windows,Ian Slattery,VeeR Pong,Casual,6.666666667,2017-05-29,3.99
339600,windows,KIXEYE,VEGA Conflict,Free to Play,5.266738274,2015-12-14,0.0
442860,windows,Vega Play,Vega Tank,Action,10,2016-04-29,3.99
389330,windows,Raylight srl,Vegas Party,Casual,2,2018-01-08,3.99
6210,windows,Deepred,Vegas: Make It Big™,Strategy,7.338709677,2006-12-21,3.99
850880,windows,Gamma Games Interactive Inc.,Vegetaball,Action,10,2018-08-31,3.99
891650,windows,Sly,Vegetable couple,Casual,5.454545455,2018-07-13,0.78
789120,windows,DRUNKEN APES,VEGGIE KILLER,Action,7.878787879,2018-02-16,2.89
416190,windows,Quality Simulations,Vehicle Simulator,Indie,7.846153846,2015-12-09,18.99
648810,windows,Nick Helweg,Vehicle VR,Action,7.142857143,2017-06-09,1.59
1022170,windows,Heart Fragment Studio,VehiCraft,Casual,3.333333333,2019-03-22,8.29
601540,windows,Kerry Fawdray,Veil of Crows,RPG,6.415584416,2018-10-18,10.99
516920,windows,Gawkfish Studios,Veilia,Adventure,5.714285714,2016-08-23,2.09
865860,windows,阿屁PP314,Vein Hotel,Adventure,6.25,2018-06-15,2.89
365760,windows,Super Icon Ltd,Vektor Wars,Action,7.5,2015-06-04,4.99
459780,windows,Ludovic Texier,Vektron Revenge,Action,10,2017-03-06,6.99
317710,windows,Shawn Beck,Velocibox,Action,8.857142857,2014-09-08,4.59
337180,windows,FuturLab,Velocity 2X,Action,6.395348837,2015-08-19,14.99
908260,windows,Repixel8,Velocity G,Casual,5.714285714,2019-03-11,3.99
244890,windows,Curve Digital,Velocity®Ultra,Action,7.771428571,2013-12-12,6.49
16720,windows,Replay Studios,Velvet Assassin,Action,5.943442223,2009-05-01,1.69
822810,windows,Pengu2,Velvet Guard,Action,10,2018-03-30,3.99
307290,windows,Tribe Studios,Velvet Sundown,Adventure,5.975039002,2014-07-22,0.0
619230,windows,Wolfgang Lueger,VEmpire - The Kings of Darkness,Casual,7.5,2017-10-03,10.59
853020,windows,Vanadial,Venal Soul (Chapter One),Violent,5.714285714,2018-05-13,5.19
386280,windows,Reality Pump Studios,Vendetta - Curse of Raven\'s Cry,Action,5.098039216,2015-11-20,26.99
338140,windows,Deck13,Venetica - Gold Edition,Action,7.697368421,2015-01-23,6.99
384960,windows,314 Arts,Vengeance,Action,8.356164384,2016-04-29,7.19
665510,windows,Urchin Games,Vengeance: Lost Love,Adventure,1.5,2017-06-29,4.79
755410,windows,Deep Dive Interactive,Vengeful Rites,Action,9.318181818,2018-11-09,15.49
660730,windows,Ben Strijbos,Ventura Inc,Indie,7.692307692,2018-06-01,14.49
795230,windows,Pocketwatch Games,Venture Arctic,Casual,0,2018-05-01,1.69
501310,windows,Arclight Worlds,Venture Forth,Action,7.777777778,2017-06-20,6.99
437690,windows,Snikkabo AS,Venture Kid,Action,8.684210526,2018-05-03,6.99
627570,windows,Final Floor Studios,VentureVerse: Legend of Ulora,Action,8.75,2018-08-23,9.99
351240,windows,Renegade Sector Games,Venusian Vengeance,Action,8.301886792,2015-03-27,2.79
833440,windows,Brett Yeager,Vera Swings,Action,10,2018-10-11,4.79
730050,windows,Howling Moon Software,Verdant Skies,Adventure,8.581560284,2018-02-12,15.49
324120,windows,Duelboot,Verde Station,Adventure,7.262357414,2014-12-18,0.79
449210,windows,Retro Army Limited,Verdict Guilty - 유죄 평결,Action,8.293333333,2016-06-13,3.99
242860,windows,M2H,Verdun,Action,8.33068843,2015-04-28,15.49
400740,windows,GDNomad,VERGE:Lost chapter,Gore,4.4,2015-10-01,3.99
695360,windows,Veritex Studios LLC,Veritex,Action,4.495412844,2018-03-15,0.0
811870,windows,Flamebait Games,Verlet Swing,Action,9.577464789,2018-09-18,11.39
371220,windows,Koya Game,VERLIES II,Adventure,5.377358491,2015-09-25,3.99
485290,windows,Eipix Entertainment,Vermillion Watch: Moorgate Accord Collector\'s Edition,Adventure,10,2016-06-23,10.59
367010,windows,TripleBrick,Vernon\'s Legacy,Adventure,6.019417476,2016-09-23,8.99
471330,windows,DiezelPower,VERSUS SQUAD,Action,8.155136268,2016-10-26,5.99
758560,windows,Two Zoos,Versus World,Violent,8.970588235,2018-01-30,0.0
568610,windows,Choice of Games,VERSUS: The Elite Trials,Adventure,8.965517241,2016-12-16,2.89
396230,windows,Choice of Games,VERSUS: The Lost Ones,Indie,8.313253012,2015-08-21,2.89
102400,windows,Michael Brough,Vertex Dispenser,Action,6.896551724,2011-06-10,6.99
311480,windows,Nerdook Productions,Vertical Drop Heroes HD,Action,8.222543353,2014-07-25,4.99
863310,windows,MATRE,Vertical Fall,Action,5,2018-12-09,5.19
313390,windows,Project ICKX,Vertical Strike Endless Challenge,Action,8.196721311,2017-04-28,3.99
272890,windows,Kinelco & Lone Elk Creative,Vertiginous Golf,Indie,5.926294821,2015-05-06,7.19
465430,windows,Zach Tsiakalis-Brown,Vertigo,Action,8.396226415,2016-12-22,10.99
833940,windows,Lothor,Vertigo FPS,Violent,8,2018-06-27,6.19
410440,windows,James de Silva,Vertigo Void,Casual,8.292682927,2015-10-30,3.99
526090,windows,Zachary Geier,Very Real Chess,Indie,6.666666667,2016-11-11,0.79
739800,windows,interFusion Games LLC,Verzaken! VR Adventure,Action,6,2017-11-06,2.09
108500,windows,Strange Loop Games,Vessel,Action,8.852459016,2012-03-01,14.99
646370,windows,FinalBoss Games,Vesta,Adventure,10,2018-01-19,7.19
975410,windows,NSC Creative,VESTIGE,Casual,7.857142857,2018-11-30,3.99
351420,windows,CyberphobX,Veteran Combat,Action,4.87804878,2015-02-16,1.69
496480,windows,Stenner Studios,Vex,Adventure,7.391304348,2016-09-13,2.49
757190,windows,Taggrin,Vexius,Action,10,2017-12-15,3.99
517480,windows,CallThePolices,VHSoverdose,Action,2.5,2016-09-20,2.79
728870,windows,Fireballed Studio,Viaerium,Adventure,8.863636364,2017-10-24,2.09
712430,windows,Auburn Sounds,Vibrant,Action,9.090909091,2017-10-24,1.69
659110,windows,RogueCode (PTY) LTD,Vicious Attack Llama Apocalypse,Violent,8.196721311,2018-02-26,11.39
652550,windows,Hariharan S,Vickinachi,Action,1.625,2017-07-18,0.79
404660,windows,Dumbfounded,Vicky Saves the Big Dumb World,Action,6.875,2015-10-01,0.79
300220,windows,Smolders,Victim of Xen,Adventure,6.191588785,2014-05-21,2.99
345180,windows,Haemimont Games,Victor Vran ARPG,Action,8.790609935,2015-07-24,15.99
913260,windows,VIS-Games,Victoria,Casual,8.571428571,2019-01-01,6.99
42980,windows,Paradox Development Studio,Victoria I Complete,Strategy,6.821705426,2010-08-20,7.99
42960,windows,Paradox Development Studio,Victoria II,Strategy,8.824186047,2010-08-30,14.99
275310,windows,Totem Games,Victorian Admirals,Simulation,1.428571429,2014-02-11,14.99
443020,windows,Electric Games,Victory and Glory: Napoleon,Strategy,7.848101266,2016-03-17,22.99
298480,windows,Evil Twin Artworks,Victory At Sea,Action,7.494089835,2014-08-08,17.49
806950,windows,Evil Twin Artworks,Victory At Sea Pacific,Action,5.821428571,2018-09-14,29.99
971450,windows,Firehawk Studios,Victory Race,Adventure,0,2019-02-03,0.79
264120,windows,Vae Victis Games,Victory: The Age of Racing,Free to Play,4.60243218,2016-02-12,0.0
355370,windows,Razbury Games,Vidar,Adventure,9.0625,2017-06-14,6.99
470600,windows,5Wolf,Video blogger Story,Simulation,6.103500761,2016-06-13,3.19
924310,windows,Luke Sanderson,VIDEO GAME,Action,9.090909091,2018-11-12,1.0
539560,windows,Royal Polygon,Vienna Automobile Society,Indie,6.25,2017-09-15,10.99
860190,windows,Studio-Space RA,Vietcong,Action,0.5,2018-05-25,3.99
845150,windows,Nikita "Ghost_RUS",Vietnam War PuZZles,Casual,4.545454545,2018-04-25,0.79
336080,windows,Every Single Soldier,Vietnam ‘65,Strategy,8.007518797,2015-03-05,6.99
545600,windows,Timeslip Softworks,Vigilantes,Indie,8.561643836,2018-10-03,11.39
944340,windows,Skeleton Business,Vignettes,Adventure,10,2019-03-06,6.49
817490,windows,For Kids,Viki Spotter: Around The World,Casual,9.583333333,2018-03-16,1.69
893730,windows,For Kids,Viki Spotter: Camping,Casual,9.68,2018-07-18,0.0
800230,windows,For Kids,Viki Spotter: Megapolis,Casual,9.166666667,2018-02-20,1.69
935440,windows,For Kids,Viki Spotter: Professions,Casual,9.230769231,2018-09-21,0.79
812800,windows,For Kids,Viki Spotter: School,Casual,9.642857143,2018-03-13,1.69
829540,windows,For Kids,Viki Spotter: Shopping,Casual,9.615384615,2018-04-06,1.69
848280,windows,For Kids,Viki Spotter: Space Mission,Casual,9.85915493,2018-05-11,1.69
853110,windows,For Kids,Viki Spotter: Sports,Casual,10,2018-05-29,1.69
788380,windows,For Kids,Viki Spotter: The Farm,Casual,8.571428571,2018-02-01,1.69
792410,windows,For Kids,Viki Spotter: Undersea,Casual,8.4375,2018-02-07,1.69
931630,windows,For Kids,Viki Spotter: Zoo,Casual,8.888888889,2018-09-14,0.79
286520,windows,Alawar,Viking Brothers,Action,6.486486486,2014-04-23,6.99
836540,windows,Alawar Stargaze,Viking Brothers 2,Adventure,9.090909091,2018-04-30,5.19
836550,windows,Alawar Stargaze,Viking Brothers 3,Adventure,10,2018-04-30,5.19
836560,windows,Alawar Stargaze,Viking Brothers 4,Adventure,8.75,2018-04-30,5.19
863580,windows,VRMonkey,Viking Days,Action,4.166666667,2018-08-08,3.99
554700,windows,Viktor Pekar,Viking Escape,Adventure,6.666666667,2016-11-10,0.79
589150,windows,N-Gon Entertainment,Viking Rage,Action,7.391304348,2017-04-28,5.99
573720,windows,Realore,Viking Saga: Epic Adventure,Adventure,7.142857143,2017-12-07,3.99
416340,windows,Realore,Viking Saga: New World,Adventure,7.894736842,2015-11-05,2.79
415390,windows,Realore,Viking Saga: The Cursed Ring,Adventure,8.181818182,2015-10-29,1.99
325930,windows,Slick Entertainment Inc.,Viking Squad,Action,8.852459016,2016-10-04,10.99
1024520,windows,Areal Czech,Viking: Sigurd\'s Adventure,Action,8,2019-02-18,3.99
825610,windows,azimut team,Viking\'s drakkars,Adventure,3.448275862,2018-03-30,0.79
859860,windows,Werner Schmidtberg,VikingJourney,Action,0,2018-05-31,7.19
404590,windows,Games Farm,Vikings - Wolves of Midgard,Nudity,5.74127907,2017-03-24,22.99
296730,windows,Shorebound Studios,Viktor,Action,7.409638554,2014-06-13,5.59
961420,windows,Ardentsquid,Vile,Action,8.823529412,2018-10-23,7.19
727090,windows,Tamamo Studio,Village of Adventurers 2,Indie,7.514450867,2017-11-28,7.19
671670,windows,videjagamesyo,Village Of Souls,Casual,5,2017-07-24,2.79
601280,windows,DGames,Village Story,Indie,4.615384615,2017-02-27,1.59
863900,windows,Yann Zunn,Villager\'s Biography,Adventure,8.082191781,2018-06-13,1.69
412460,windows,bumblebee.,Villagers,Indie,5.255474453,2016-03-25,14.99
263540,windows,Mad Otter Games,Villagers and Heroes,Free to Play,5.648306534,2014-04-17,0.0
527250,windows,Laugical Games,VilleTown,Indie,8.666666667,2016-09-23,3.99
458330,windows,Bludgeonsoft,Vilmonic,Adventure,8.75,2018-11-05,11.39
314610,windows,Gamesare,Vincere Totus Astrum,Strategy,10,2017-02-20,2.79
367050,windows,GamePhase,Vindicator: Uprising,Action,9.090909091,2015-07-03,1.99
597770,windows,Game Cooks,VINDICTA,Early Access,7.682926829,2017-06-19,10.99
507400,windows,Secret Society Games,Vindictive Drive,Violent,6.808510638,2017-05-15,1.99
212160,windows,devCAT,Vindictus,Action,7.14061888,2012-06-22,0.0
720200,windows,Eelooz AB,Vinewing,Adventure,7.692307692,2017-11-07,7.19
781040,windows,Holomia,Vinhomes Metropolis VR Interior,Simulation,6,2018-07-20,0.0
667240,windows,Frog the Door Games,Vintage Hero,Indie,8.571428571,2017-08-04,1.69
466720,windows,Dunderware,Vintage VR,Casual,9.21875,2016-05-02,0.0
333760,windows,Nooner Bear Studio,Vintage Year,Action,8.192771084,2015-01-02,1.99
369030,windows,Manipulation Machine,Vinyl,Action,5.855513308,2016-07-01,0.0
642770,windows,EntroPi Games,Vinyl Reality,Indie,9.397590361,2017-11-16,14.99
924460,windows,Space Banana Studio,Vinylove,Adventure,6,2018-09-09,1.69
602130,windows,威震天科技,Violent killer VR,Action,6.25,2017-03-17,1.99
711640,windows,StarSystemStudios™,Violent Vectors,Violent,5.238095238,2017-10-27,3.99
595010,windows,Weckr Industries,Violet Cycle,Action,7.222222222,2018-02-02,7.19
529090,windows,Donnie D. Washington II,Violet Haunted,RPG,5,2016-10-21,0.79
435780,windows,Killer Lobster,VIOLET: Space Mission,Action,5.625,2016-01-20,3.99
592360,windows,华夏动漫,Violet\'s Dream VR,Adventure,0,2017-03-06,3.99
257830,windows,Forever Entertainment S. A.,Violett Remastered,Adventure,6.331444759,2013-12-13,6.99
1030730,windows,Eliser Wiedemann,VIP Shuttle,Simulation,4,2019-04-11,0.0
717840,windows,Dunfan Lu,Viral,Action,5.714285714,2017-10-13,0.79
795530,windows,Strategy Empire,Viral Cry,Action,4.166666667,2018-03-07,3.99
397600,windows,Fierce Kaiju Ltd,Viral EX,Action,10,2017-07-10,7.99
740060,windows,Nicola Mari,Virality,Action,0,2017-10-30,1.69
1001390,windows,Daemon Cat,VireFit,Simulation,0,2019-03-25,8.29
374030,windows,Variable State,Virginia,Adventure,6.639105058,2016-09-22,6.99
375950,windows,Zoe Vartanian,Viridi,Casual,9.057222495,2015-08-19,0.0
898940,windows,Zero Imagination Productions,VirtuaCreature,Casual,7.142857143,2018-08-07,3.99
1049090,windows,Green Hill Studio,Virtual Arctic Expedition,Adventure,10,2019-04-06,4.79
551610,windows,Haptic Pulse,Virtual Army: Revolution,Action,4.545454545,2019-01-31,9.9
496490,windows,Dragom,Virtual Battlemap,Design & Illustration,5.753424658,2016-07-20,22.99
777430,windows,Spellbook,Virtual Boxing League,Simulation,7.692307692,2018-03-15,15.49
382110,windows,Guy Godin,Virtual Desktop,Utilities,6.958614052,2016-03-31,10.99
522710,windows,Default Interactive,Virtual Escape: The Play Room,Adventure,10,2016-10-31,4.99
16200,windows,Last Day of Work,Virtual Families,Casual,7.407407407,2009-05-06,7.49
873970,windows,Last Day Of Work,Virtual Families 2: Our Dream House,Simulation,0,2018-06-25,5.79
779130,windows,L&L Studio,Virtual Fighting Championship (VFC),Action,8.032786885,2018-09-21,14.99
840580,windows,Shrimmeling Studio,Virtual Foosball,Action,7.5,2018-05-10,2.99
582220,windows,Racaedym Software,Virtual Idea Area,Design & Illustration,6,2017-04-14,7.99
519540,windows,Tim McCulloch,Virtual Islands,Casual,8.333333333,2017-04-24,2.79
336150,windows,Celeris,Virtual Pool 4,Sports,7.939698492,2015-05-11,18.99
432310,windows,Celeris,Virtual Pool 4 Multiplayer,Sports,5.333333333,2016-06-13,0.0
728150,windows,Tim McArthur,Virtual Race Car Engineer 2018,Indie,4.285714286,2017-10-24,11.39
847650,windows,Scott Howie,Virtual Reality Experiment Framework,Free to Play,4,2018-06-13,0.0
752050,windows,ErosVR,Virtual Reality Girls,Sexual Content,5.9375,2017-11-25,9.29
767130,windows,ErosVR,Virtual Reality Girls 2,Sexual Content,2.222222222,2017-12-25,9.29
515260,windows,Pixelsplit Simulations,Virtual Rides 3 - Funfair Simulator,Casual,7.379912664,2017-03-16,18.99
692170,windows,Michal Kuchárik,Virtual Robots - Robot programming simulator,Indie,0,2017-11-01,9.99
1053090,windows,Virtual Reality Experience,Virtual Skydiving,Simulation,10,2019-04-08,3.99
642730,windows,PraGames,Virtual SlotCars,Indie,9.615384615,2017-06-09,6.99
588410,windows,Free Range Games,Virtual Sports,Action,7.659574468,2017-03-29,14.99
993340,windows,Waveor,Virtual Surfing,Action,9,2018-12-21,15.49
875540,windows,Anton Shatalov,Virtual telescope,Indie,7.692307692,2018-07-16,3.99
653970,windows,keep silence,Virtual Temple: Order of the Golden Dawn,Simulation,8,2017-07-26,3.99
16180,windows,Last Day of Work,Virtual Villagers - The Secret City,Casual,8.205128205,2008-05-28,5.99
949050,windows,Last Day Of Work,Virtual Villagers Origins 2,Simulation,5.217391304,2018-10-26,0.0
16100,windows,Last Day of Work,Virtual Villagers: A New Home,Casual,7.407407407,2008-05-12,5.99
16110,windows,Last Day of Work,Virtual Villagers: The Lost Children,Casual,7.857142857,2008-05-12,5.99
889480,windows,Tender Claws,Virtual Virtual Reality,Adventure,9.607843137,2018-09-07,11.39
517020,windows,MDA Digital,Virtual Warfighter,Action,6.666666667,2016-09-02,18.99
529020,windows,Contours,Virtual-O,Simulation,8.260869565,2016-12-07,34.99
621780,windows,Growl Interactive,Virtually Impossible,Action,6.363636364,2017-04-13,6.99
459870,windows,Pheonise,VIRTUAnimator,Animation & Modeling,7.142857143,2016-05-09,7.19
699990,windows,Surreal Games,VirtuGO,Action,4.285714286,2017-09-08,1.59
584600,windows,Shindenken,Virus Crashers,Action,5.625,2017-02-20,0.79
363200,windows,devFluid,Virus Jigglin\' Fever,Action,5.714285714,2015-05-05,1.59
709020,windows,Theodor Niklas,VIRUS OF SURVIVORS:LIFE SIMULATOR,Action,0,2017-09-16,6.99
796130,windows,Laush Dmitriy Sergeevich,Virus Petya,Adventure,3.333333333,2018-02-13,0.79
666290,windows,Falco Software,Virus Z,Action,5.2,2017-07-23,1.99
617060,windows,Arcturus,Virush,Action,8.181818182,2017-06-08,4.79
448710,windows,VirZOOM,VirZOOM Arcade,Action,9.523809524,2016-06-30,0.0
501280,windows,VirZOOM,VirZOOM Gamepad Emulator,Utilities,10,2016-07-29,0.0
594330,windows,SadSquare Studio,Visage,Action,8.733488733,2018-10-02,19.49
246900,windows,RuneStorm,Viscera Cleanup Detail,Indie,9.209054957,2015-10-23,9.99
265210,windows,RuneStorm,Viscera Cleanup Detail: Santa\'s Rampage,Gore,9.022277228,2013-12-13,1.79
846010,windows,Ominous Entertainment,Visceral Cubes,Violent,8.333333333,2018-05-03,1.69
368290,windows,Zeritum,Visibility,Free to Play,6.376811594,2015-05-25,0.0
619550,windows,Valynx Studio,Vision,Casual,8,2018-03-06,0.0
492080,windows,Purin Productions,Vision of Aurora Borealis,Adventure,7.872340426,2016-08-22,2.79
429480,windows,Snowbit Interactive,Vision Runner,Indie,5,2016-10-19,7.19
1005450,windows,Mark Radocy,Vision Soft Reset,Action,8.888888889,2019-01-16,7.19
928300,windows,Sander Bos,Visionarium,Simulation,10,2019-01-03,6.19
882960,windows,Fan Shi,Visitor 来访者,Indie,8.189102564,2018-07-07,2.89
520250,windows,Black Side,Visitors,Action,5.862068966,2016-08-29,3.99
661240,windows,Black Side,Visitors: Marine Invasion,Action,7.142857143,2017-07-13,1.59
800290,windows,Visper Games,ViSP - Virtual Space Port,Action,9.375,2019-02-28,11.99
488360,windows,Bird Man Games,Vistascapes VR,Action,4.482758621,2016-07-08,1.99
665040,windows,qberty,Visual Novel Engine,Design & Illustration,7.142857143,2017-07-07,0.0
675910,windows,MadameBerry Games LLC,Visual Out,Action,9.230769231,2018-03-15,6.99
718910,windows,Androzz,Vitamin Girl,Action,6.25,2017-10-11,7.19
659560,windows,ColloseusX,VITATIO,Casual,6.875,2017-07-28,1.59
586380,windows,ColloseusX,VITATIO 2,Adventure,7.060240964,2017-04-11,0.79
291270,windows,9heads Game Studios,Vitrum,Action,4.21875,2014-04-22,1.59
513550,windows,Sylvain Seccia,Vive le Roi,Adventure,6.25,2017-02-23,3.99
859530,windows,Sylvain Seccia,Vive le Roi 2,Adventure,6.666666667,2018-06-21,3.99
494830,windows,ciwolsey,ViveSpray,Casual,6.578947368,2016-11-25,2.89
614830,windows,ciwolsey,ViveSpray 2,Casual,8.8,2017-12-27,5.99
788540,windows,makemepulse,Vivez Versailles,Simulation,7.272727273,2018-07-05,0.0
883070,windows,DYA Games,Viviette,Action,8.767123288,2018-10-18,9.99
855970,windows,Domus ludus,Vixens From Outer Space,Action,6,2019-01-06,5.99
1018980,windows,Mia Blais-Côté,VKT Prime System Crash,Casual,10,2019-02-06,0.8
295850,windows,Section Studios,Vlad the Impaler,Adventure,7.010869565,2014-07-16,0.79
655010,windows,CharlieH,VODKA,Action,9.333333333,2017-12-28,0.79
545690,windows,Yunus Ayyildiz,VOI,Casual,9.344262295,2016-11-07,0.79
269530,windows,Slav Pankratov,Voice of Pripyat,Action,4.166666667,2014-11-19,4.99
881970,windows,Elbrus,Voice Shooter "Pif Paf",Casual,10,2018-07-16,1.2
753360,windows,Dieselmine,VoiceActress,Sexual Content,8.817204301,2017-11-28,1.49
831460,windows,Dieselmine,VOICEACTRESSⅡ,Casual,3.333333333,2018-09-24,1.69
583010,windows,VoiceAttack.com,VoiceAttack,Utilities,9.393939394,2017-03-18,8.99
348620,windows,Zeiva Inc,Voices from the Sea,Adventure,9.352331606,2015-03-24,0.0
716330,windows,Vifth Floor,VOID,Violent,7.777777778,2017-10-31,8.29
855510,windows,Retro Gears,VOiD,Indie,10,2019-02-19,12.39
543290,windows,Milan Kazarka,Void & Nothingness,Sexual Content,4.285714286,2016-12-03,3.99
444550,windows,Taranasus Studio,Void 21,Action,8,2016-04-04,3.99
377970,windows,no CVT,Void And Meddler,Adventure,6.952380952,2015-10-28,2.79
726810,windows,Razard,Void Cube Runner,Action,2.857142857,2018-04-19,0.79
259660,windows,Iteration 11,Void Destroyer,Action,6.363636364,2015-01-20,7.19
369530,windows,Iteration 11,Void Destroyer 2,Action,9.107142857,2016-09-22,10.99
391170,windows,VoidDev,Void Invaders,Action,8.874598071,2015-08-14,1.99
560550,windows,Zentrifuge,void LINK,Indie,10,2017-12-27,7.19
727510,windows,Gustav,Void Memory,Action,7.904761905,2017-10-30,7.19
952400,windows,Eteru Studio,Void Mine,Action,6.25,2019-03-08,7.99
807060,windows,Mykel Flynn,Void Monsters: Spring City Tales,Adventure,7.5,2018-03-06,3.99
563430,windows,A. Hagen,Void Pyramid,RPG,9.680851064,2016-12-05,0.0
445600,windows,Tryzna83,Void Raiders,Action,7.536231884,2016-06-14,3.99
529360,windows,Martin Senovsky,Void Rangers,Action,7.941176471,2017-05-11,8.99
611770,windows,Xitilon,Void Source,Action,8.461538462,2017-06-22,3.19
664110,windows,D. W. O\'Boyle,Void Wisp,Action,10,2017-07-04,2.79
324260,windows,AtomicTorch Studio,VoidExpanse,Action,7.078825348,2015-04-02,10.99
513190,windows,RealityArts Studio,Voidrunner,Action,7.027027027,2017-05-31,6.99
906740,windows,Cydonian Games,Voidship: The Long Journey,Action,6.818181818,2019-02-08,10.99
415920,windows,Rad Codex,Voidspire Tactics,Indie,9.655172414,2015-11-02,10.99
347050,windows,HyperDrive Games,Vol\'Talkes - The AI War,Indie,0,2015-02-25,22.99
799670,windows,Tangled Mess Games,Volantia,Indie,6.875,2018-05-03,10.29
608440,windows,TraxxGames,Volatile Triangle,Action,10,2018-03-02,1.69
950510,windows,Processor Game Studio,Volcan Defend the Tower,Action,4,2019-02-06,3.0
912760,windows,Bullid Games,Volcanic Blocks,Casual,5,2018-08-31,1.69
871620,windows,Lindero Edutainment,Volcano Eruption,Simulation,5,2018-11-07,0.0
778650,windows,UglyCake Games,Volcano Tower,Action,10,2019-02-16,2.09
951440,windows,Volcanoid,Volcanoids,Action,8.043478261,2019-01-29,15.49
354030,windows,Fun Infused Games,VolChaos,Action,6.818181818,2015-12-08,1.99
247240,windows,Crazy Viking Studios,Volgarr the Viking,Action,8.143884892,2013-09-13,6.99
763200,windows,Andrew Augustine,Volkstein,Adventure,5.555555556,2018-03-22,0.79
518040,windows,Great Boolean,Volleyball Unbound - Pro Beach Volleyball,Sports,8.571428571,2016-12-16,10.99
512160,windows,Gestalt Development Studio,Volleying,Casual,7.272727273,2018-05-15,0.79
329190,windows,Ramjet Anvil,Volo Airsport,Action,6.770186335,2014-12-04,0.79
807570,windows,Scott Garner,Volotic,Indie,7.5,2018-03-09,7.19
375760,windows,Carlos Vázquez Ordóñez,Volstead,Indie,4.186046512,2015-06-25,1.99
290280,windows,Quantized Bit,Volt,Action,6.744186047,2014-04-14,0.79
798710,windows,F-Games,Voltage,Action,4.444444444,2018-09-28,8.9
948240,windows,Kaminariya,Voltage Drop,Action,8.333333333,2018-10-18,2.89
605920,windows,Betterburg,VOLTED,Action,9.433962264,2018-07-10,3.99
365770,windows,Bithell Games,Volume,Action,7.850953206,2015-08-18,14.99
392600,windows,Neotenia,Volvox,Indie,9.583333333,2015-12-07,6.99
48150,windows,Exkee,Voodoo Dice,Casual,8,2010-07-15,8.59
502770,windows,M. Hanka,Voodoo Garden,Casual,7.53968254,2016-08-04,1.99
288830,windows,Gogii Games,Voodoo Whisperer Curse of a Legend,Adventure,5.633802817,2014-04-08,3.99
899180,windows,Gamalocus Studios,Voronium - Locust Sols,Action,9.230769231,2018-11-16,11.39
383530,windows,Displace Media,Vortex,Action,3.636363636,2015-07-17,3.99
357890,windows,KaleidoGames,Vortex Attack: ボルテックスアタック,Action,8.939393939,2015-05-27,5.79
887170,windows,Atomic Drop Games,Vortex Of Pain,Action,5,2018-11-01,7.19
843980,windows,Thomas Capstick,Vortex Rush,Action,10,2018-05-07,1.69
406170,windows,StormCube Games,Vortex: The Gateway,Action,5.878962536,2016-03-22,5.79
876480,windows,Johnny Ostad,Vosaria: Lair of the Forgotten,Action,10,2018-06-22,3.99
656460,windows,Nosebleed Interactive,Vostok Inc.,Action,6.056338028,2017-07-26,10.99
334540,windows,Space Bullet Dynamics Corporation,Vox Machinae,Action,9.243119266,2018-09-26,19.49
345120,windows,Great Cogs,Vox Populi Vox Dei 2,Action,8.752941176,2015-03-17,1.99
790810,windows,MKD games,Voxel Baller,Action,4,2018-03-21,4.79
395300,windows,Ceiba Software and Arts,Voxel Blast,Action,5,2015-10-22,8.99
1012820,windows,Firehawk Studios,Voxel Drivers,Indie,6,2019-01-25,0.79
681630,windows,New Atlantis Games,Voxel Interceptor,Action,8.181818182,2017-09-19,1.69
893330,windows,RewindApp,Voxel Race,Casual,6.19047619,2018-11-06,0.79
593250,windows,SAT-BOX,Voxel Shot VR,Action,10,2017-05-19,9.99
727800,windows,SAT-BOX,Voxel Tank VR,Action,6,2017-10-23,3.99
